Year,Month,Day,Time,Min,Sec,Radiation(Ldown-Lup)(Wm^2)
2021,10,24,3,10,0,-2.3763
2021,10,24,3,20,0,-2.6596
2021,10,24,3,30,0,-2.3698
2021,10,24,19,30,0,-1.4961
2021,10,24,19,40,0,-1.7346
2021,10,24,19,50,0,-2.6873
2021,10,24,20,0,0,-2.5513
2021,10,24,20,10,0,-2.9215
2021,10,24,20,20,0,-2.2883
2021,10,24,20,30,0,-2.7695
2021,10,24,20,40,0,-3.2338
2021,10,24,20,50,0,-4.0001
2021,10,24,21,0,0,-3.0808
2021,10,24,21,10,0,-2.8193
2021,10,24,21,20,0,-3.0236
2021,10,24,21,30,0,-2.6591
2021,10,24,21,40,0,-2.1631
2021,10,24,21,50,0,-2.0936
2021,10,24,22,0,0,-2.2772
2021,10,24,22,10,0,-2.4588
2021,10,24,22,20,0,-2.9137
2021,10,24,22,30,0,-2.8165
2021,10,24,22,40,0,-2.6279
2021,10,24,22,50,0,-2.7959
2021,10,24,23,0,0,-2.4989
2021,10,24,23,10,0,-2.6916
2021,10,24,23,20,0,-2.7278
2021,10,24,23,30,0,-2.2688
2021,10,24,23,40,0,-2.4797
2021,10,24,23,50,0,-1.7366
2021,10,25,0,0,0,-0.9946
2021,10,25,0,10,0,-0.7366
2021,10,25,0,20,0,-0.9861
2021,10,25,0,30,0,-1.1015
2021,10,25,0,40,0,-1.3619
2021,10,25,0,50,0,-1.3721
2021,10,25,1,0,0,-1.384
2021,10,25,1,10,0,-1.1767
2021,10,25,1,20,0,-1.0331
2021,10,25,1,30,0,-1.0757
2021,10,25,1,40,0,-1.0077
2021,10,25,1,50,0,-1.0737
2021,10,25,2,0,0,-1.0509
2021,10,25,2,10,0,-1.4144
2021,10,25,2,20,0,-1.2531
2021,10,25,2,30,0,-1.2986
2021,10,25,2,40,0,-1.235
2021,10,25,2,50,0,-1.197
2021,10,25,3,0,0,-1.2355
2021,10,25,3,10,0,-0.9209
2021,10,25,3,20,0,-1.0487
2021,10,25,3,30,0,-1.1564
2021,10,25,23,20,0,-5.428
2021,10,25,23,30,0,-4.9806
2021,10,25,23,40,0,-4.6256
2021,10,25,23,50,0,-5.2928
2021,10,26,0,0,0,-3.9395
2021,10,26,0,10,0,-4.01
2021,10,26,0,20,0,-4.6049
2021,10,26,0,30,0,-6.5099
2021,10,26,0,40,0,-4.8388
2021,10,26,0,50,0,-4.6111
2021,10,26,1,0,0,-3.9727
2021,10,26,1,10,0,-4.0933
2021,10,26,1,20,0,-4.7282
2021,10,26,1,30,0,-5.9474
2021,10,26,1,40,0,-5.3531
2021,10,26,1,50,0,-6.1773
2021,10,26,2,0,0,-5.5994
2021,10,26,2,10,0,-5.8552
2021,10,26,2,20,0,-7.9162
2021,10,26,2,30,0,-6.1797
2021,10,26,2,40,0,-5.1691
2021,10,26,2,50,0,-4.3712
2021,10,26,3,0,0,-4.3622
2021,10,26,3,10,0,-4.3641
2021,10,26,3,20,0,-4.4237
2021,10,26,3,30,0,-5.7934
2021,10,26,19,30,0,-25.2075
2021,10,26,19,40,0,-25.5786
2021,10,26,19,50,0,-24.7091
2021,10,26,20,0,0,-25.4626
2021,10,26,20,10,0,-23.8476
2021,10,26,20,20,0,-24.8854
2021,10,26,20,30,0,-23.526
2021,10,26,23,10,0,-22.9349
2021,10,26,23,20,0,-22.9028
2021,10,26,23,30,0,-16.8408
2021,10,26,23,40,0,-16.2877
2021,10,26,23,50,0,-20.1999
2021,10,27,0,0,0,-21.101
2021,10,27,0,10,0,-20.105
2021,10,27,0,20,0,-14.6464
2021,10,27,0,30,0,-14.447
2021,10,27,0,40,0,-18.4405
2021,10,27,0,50,0,-14.2318
2021,10,27,1,0,0,-16.3016
2021,10,27,1,10,0,-15.8266
2021,10,27,1,20,0,-16.5438
2021,10,27,1,30,0,-18.7053
2021,10,27,1,40,0,-15.0186
2021,10,27,1,50,0,-21.3082
2021,10,27,2,0,0,-21.8937
2021,10,27,2,10,0,-20.1485
2021,10,27,2,20,0,-21.4352
2021,10,27,2,30,0,-21.8038
2021,10,27,2,40,0,-23.3859
2021,10,27,2,50,0,-24.797
2021,10,27,3,0,0,-24.6843
2021,10,27,3,10,0,-23.5069
2021,10,27,3,20,0,-23.6533
2021,10,27,3,30,0,-18.9205
2021,10,27,19,30,0,-17.3035
2021,10,27,19,40,0,-20.0283
2021,10,27,19,50,0,-22.0624
2021,10,27,20,0,0,-23.3178
2021,10,27,20,10,0,-24.8758
2021,10,27,20,20,0,-23.7639
2021,10,27,20,30,0,-24.5323
2021,10,27,20,40,0,-25.3815
2021,10,27,20,50,0,-25.5117
2021,10,27,21,0,0,-25.3886
2021,10,27,21,10,0,-24.6913
2021,10,27,21,20,0,-24.1929
2021,10,27,21,30,0,-24.4352
2021,10,27,21,40,0,-23.4367
2021,10,27,21,50,0,-23.6108
2021,10,27,22,0,0,-23.0736
2021,10,27,22,10,0,-23.1017
2021,10,27,22,20,0,-23.726
2021,10,27,22,30,0,-24.1565
2021,10,27,22,40,0,-22.4946
2021,10,27,22,50,0,-23.6619
2021,10,27,23,0,0,-23.9325
2021,10,27,23,10,0,-22.4552
2021,10,27,23,20,0,-13.7662
2021,10,27,23,30,0,-10.912
2021,10,27,23,40,0,-9.7036
2021,10,27,23,50,0,-11.8465
2021,10,28,0,0,0,-14.0374
2021,10,28,0,10,0,-21.206
2021,10,28,0,20,0,-22.6231
2021,10,28,0,30,0,-22.7353
2021,10,28,0,40,0,-23.1008
2021,10,28,0,50,0,-22.4687
2021,10,28,1,0,0,-22.3818
2021,10,28,1,10,0,-14.7202
2021,10,28,1,20,0,-8.5392
2021,10,28,1,30,0,-12.6234
2021,10,28,1,40,0,-22.6745
2021,10,28,1,50,0,-25.0139
2021,10,28,2,0,0,-18.0003
2021,10,28,2,10,0,-11.9384
2021,10,28,2,20,0,-21.4226
2021,10,28,2,30,0,-22.8284
2021,10,28,2,40,0,-22.3795
2021,10,28,2,50,0,-18.8577
2021,10,28,3,0,0,-13.852
2021,10,28,3,10,0,-13.9008
2021,10,28,3,20,0,-16.8123
2021,10,28,3,30,0,-11.9439
2021,10,28,19,30,0,-27.4147
2021,10,28,19,40,0,-28.4486
2021,10,29,0,0,0,-24.6627
2021,10,29,0,10,0,-22.403
2021,10,29,0,20,0,-24.7086
2021,10,29,0,30,0,-22.8015
2021,10,29,0,40,0,-24.3244
2021,10,29,0,50,0,-24.9326
2021,10,29,1,0,0,-23.3931
2021,10,29,1,10,0,-22.9332
2021,10,29,1,20,0,-24.3779
2021,10,29,1,30,0,-24.1668
2021,10,29,1,40,0,-23.9629
2021,10,29,1,50,0,-22.9397
2021,10,29,2,0,0,-20.7508
2021,10,29,2,10,0,-26.2197
2021,10,29,2,20,0,-18.1944
2021,10,29,2,30,0,-19.5374
2021,10,29,2,40,0,-14.9372
2021,10,29,2,50,0,-9.4936
2021,10,29,3,0,0,-4.1571
2021,10,29,3,10,0,-3.7726
2021,10,29,3,20,0,-3.7575
2021,10,29,3,30,0,-4.1098
2021,10,29,19,30,0,-15.6278
2021,10,29,19,40,0,-15.5317
2021,10,29,19,50,0,-20.5315
2021,10,29,20,0,0,-18.8719
2021,10,29,20,10,0,-17.1672
2021,10,29,20,20,0,-16.9144
2021,10,29,20,30,0,-15.8769
2021,10,29,20,40,0,-15.9035
2021,10,29,20,50,0,-15.0863
2021,10,29,21,0,0,-14.9098
2021,10,29,21,10,0,-16.0419
2021,10,29,21,20,0,-16.8532
2021,10,29,21,30,0,-18.2905
2021,10,29,21,40,0,-18.0965
2021,10,29,21,50,0,-19.632
2021,10,29,22,0,0,-20.1904
2021,10,29,22,10,0,-20.1147
2021,10,29,22,20,0,-18.4171
2021,10,29,22,30,0,-10.1156
2021,10,29,22,40,0,-7.6062
2021,10,29,22,50,0,-8.0142
2021,10,29,23,0,0,-19.1222
2021,10,29,23,10,0,-18.6516
2021,10,29,23,20,0,-12.3436
2021,10,29,23,30,0,-14.1045
2021,10,29,23,40,0,-12.7455
2021,10,29,23,50,0,-16.3504
2021,10,30,0,0,0,-20.8178
2021,10,30,0,10,0,-16.5294
2021,10,30,0,20,0,-12.278
2021,10,30,0,30,0,-10.7256
2021,10,30,0,40,0,-7.8091
2021,10,30,0,50,0,-7.075
2021,10,30,1,0,0,-12.904
2021,10,30,1,10,0,-9.1073
2021,10,30,1,20,0,-8.2649
2021,10,30,1,30,0,-11.3903
2021,10,30,1,40,0,-13.9567
2021,10,30,1,50,0,-11.4612
2021,10,30,2,0,0,-11.3954
2021,10,30,2,10,0,-11.1007
2021,10,30,2,20,0,-9.1292
2021,10,30,2,30,0,-14.9984
2021,10,30,2,40,0,-11.2362
2021,10,30,2,50,0,-8.6229
2021,10,30,3,0,0,-12.196
2021,10,30,3,10,0,-8.0412
2021,10,30,3,20,0,-7.6067
2021,10,30,3,30,0,-6.7911
2021,10,30,19,30,0,-5.1435
2021,10,30,19,40,0,-4.9598
2021,10,30,19,50,0,-6.1785
2021,10,30,20,0,0,-5.3758
2021,10,30,20,10,0,-6.062
2021,10,30,20,20,0,-9.6357
2021,10,30,20,30,0,-6.4379
2021,10,30,20,40,0,-5.5094
2021,10,30,20,50,0,-5.3582
2021,10,30,21,0,0,-6.2452
2021,10,30,21,10,0,-8.0484
2021,10,30,21,20,0,-7.174
2021,10,30,21,30,0,-9.1396
2021,10,30,21,40,0,-10.7263
2021,10,30,21,50,0,-23.9282
2021,10,30,22,0,0,-22.618
2021,10,30,22,10,0,-22.8781
2021,10,30,22,20,0,-23.5532
2021,10,30,22,30,0,-21.1942
2021,10,30,22,40,0,-11.48
2021,10,30,22,50,0,-15.6392
2021,10,30,23,0,0,-13.2061
2021,10,30,23,10,0,-16.3236
2021,10,30,23,20,0,-22.455
2021,10,30,23,30,0,-23.9844
2021,10,30,23,40,0,-25.3477
2021,10,30,23,50,0,-25.0056
2021,10,31,0,0,0,-23.1403
2021,10,31,0,10,0,-23.1456
2021,10,31,0,20,0,-23.218
2021,10,31,0,30,0,-22.2017
2021,10,31,0,40,0,-20.9039
2021,10,31,0,50,0,-20.5957
2021,10,31,1,0,0,-18.8997
2021,10,31,1,10,0,-17.2859
2021,10,31,1,20,0,-21.1823
2021,10,31,1,30,0,-22.7854
2021,10,31,1,40,0,-19.1764
2021,10,31,1,50,0,-17.8558
2021,10,31,2,0,0,-18.5361
2021,10,31,2,10,0,-19.3328
2021,10,31,2,20,0,-22.7637
2021,10,31,2,30,0,-20.3255
2021,10,31,2,40,0,-23.4918
2021,10,31,2,50,0,-22.7817
2021,10,31,3,0,0,-22.2274
2021,10,31,3,10,0,-22.1477
2021,10,31,3,20,0,-23.2216
2021,10,31,3,30,0,-22.0087
2021,10,31,19,30,0,-13.4492
2021,10,31,19,40,0,-15.2232
2021,10,31,19,50,0,-18.413
2021,10,31,20,0,0,-11.6997
2021,10,31,20,10,0,-15.1186
2021,10,31,20,20,0,-17.296
2021,10,31,20,30,0,-16.7557
2021,10,31,20,40,0,-13.5346
2021,10,31,20,50,0,-10.1898
2021,10,31,21,0,0,-12.3101
2021,10,31,21,10,0,-21.3939
2021,10,31,21,20,0,-23.7477
2021,10,31,21,30,0,-23.327
2021,10,31,21,40,0,-19.0726
2021,10,31,21,50,0,-12.301
2021,10,31,22,0,0,-14.2019
2021,10,31,22,10,0,-12.3026
2021,10,31,22,20,0,-12.0171
2021,10,31,22,30,0,-12.6843
2021,10,31,22,40,0,-13.0666
2021,10,31,22,50,0,-15.8879
2021,10,31,23,0,0,-16.8801
2021,10,31,23,10,0,-14.663
2021,10,31,23,20,0,-12.7842
2021,10,31,23,30,0,-12.2808
2021,10,31,23,40,0,-10.9147
2021,10,31,23,50,0,-10.9334
2021,11,1,0,0,0,-12.0729
2021,11,1,0,10,0,-11.9838
2021,11,1,0,20,0,-11.5318
2021,11,1,0,30,0,-13.3658
2021,11,1,0,40,0,-12.8646
2021,11,1,0,50,0,-12.7057
2021,11,1,1,0,0,-10.8619
2021,11,1,1,10,0,-16.8592
2021,11,1,1,20,0,-16.1654
2021,11,1,1,30,0,-14.1783
2021,11,1,1,40,0,-15.3475
2021,11,1,1,50,0,-18.0062
2021,11,1,2,0,0,-22.2103
2021,11,1,2,10,0,-22.599
2021,11,1,2,20,0,-14.0082
2021,11,1,2,30,0,-11.9655
2021,11,1,2,40,0,-11.2351
2021,11,1,2,50,0,-10.8528
2021,11,1,3,0,0,-10.3645
2021,11,1,3,10,0,-8.7424
2021,11,1,3,20,0,-9.1052
2021,11,1,3,30,0,-9.5746
2021,11,1,22,50,0,-21.5961
2021,11,1,23,0,0,-21.9477
2021,11,1,23,10,0,-21.9194
2021,11,1,23,20,0,-24.3793
2021,11,1,23,30,0,-23.7722
2021,11,1,23,40,0,-23.7331
2021,11,1,23,50,0,-24.1494
2021,11,2,0,0,0,-24.5533
2021,11,2,0,10,0,-24.6906
2021,11,2,0,20,0,-24.5103
2021,11,2,0,30,0,-23.7317
2021,11,2,0,40,0,-23.8033
2021,11,2,0,50,0,-23.3053
2021,11,2,1,0,0,-23.9749
2021,11,2,1,10,0,-23.1971
2021,11,2,1,20,0,-24.2585
2021,11,2,1,30,0,-24.3873
2021,11,2,1,40,0,-23.3044
2021,11,2,1,50,0,-23.8029
2021,11,2,2,0,0,-23.3529
2021,11,2,2,10,0,-23.4336
2021,11,2,2,20,0,-22.3953
2021,11,2,2,30,0,-21.9552
2021,11,2,2,40,0,-21.21
2021,11,2,2,50,0,-12.5889
2021,11,2,3,0,0,-12.2246
2021,11,2,3,10,0,-11.1647
2021,11,2,3,20,0,-8.0531
2021,11,2,3,30,0,-7.431
2021,11,2,19,30,0,-11.3776
2021,11,2,19,40,0,-9.9323
2021,11,2,19,50,0,-10.0838
2021,11,2,20,0,0,-9.9147
2021,11,2,20,10,0,-9.756
2021,11,2,20,20,0,-9.6142
2021,11,2,20,30,0,-9.571
2021,11,2,20,40,0,-9.621
2021,11,2,20,50,0,-10.9104
2021,11,2,21,0,0,-14.9831
2021,11,2,21,10,0,-14.2898
2021,11,2,21,20,0,-12.6035
2021,11,2,21,30,0,-11.2294
2021,11,2,21,40,0,-10.7739
2021,11,2,21,50,0,-11.1027
2021,11,2,22,0,0,-9.8589
2021,11,2,22,10,0,-10.7961
2021,11,2,22,20,0,-11.2227
2021,11,2,22,30,0,-11.7562
2021,11,2,22,40,0,-9.8356
2021,11,2,22,50,0,-9.7321
2021,11,2,23,0,0,-9.8962
2021,11,2,23,10,0,-11.9738
2021,11,2,23,20,0,-16.7941
2021,11,2,23,30,0,-15.3971
2021,11,2,23,40,0,-11.4112
2021,11,2,23,50,0,-11.7539
2021,11,3,0,0,0,-9.7917
2021,11,3,0,10,0,-9.3222
2021,11,3,0,20,0,-9.6066
2021,11,3,0,30,0,-9.26
2021,11,3,0,40,0,-9.3571
2021,11,3,0,50,0,-9.0572
2021,11,3,1,0,0,-10.0349
2021,11,3,1,10,0,-11.2344
2021,11,3,1,20,0,-10.1405
2021,11,3,1,30,0,-11.7833
2021,11,3,1,40,0,-12.5637
2021,11,3,1,50,0,-11.3551
2021,11,3,2,0,0,-13.5968
2021,11,3,2,10,0,-16.2081
2021,11,3,2,20,0,-15.3243
2021,11,3,2,30,0,-15.6078
2021,11,3,2,40,0,-13.9649
2021,11,3,2,50,0,-13.7644
2021,11,3,3,0,0,-16.4931
2021,11,3,3,10,0,-19.4227
2021,11,3,3,20,0,-18.4137
2021,11,3,3,30,0,-16.7272
2021,11,3,19,30,0,-8.3073
2021,11,3,19,40,0,-8.4061
2021,11,3,19,50,0,-8.4815
2021,11,3,20,0,0,-8.8195
2021,11,3,20,10,0,-8.5043
2021,11,3,20,20,0,-8.4363
2021,11,3,20,30,0,-12.3146
2021,11,3,20,40,0,-9.3483
2021,11,3,20,50,0,-9.9746
2021,11,3,21,0,0,-10.804
2021,11,3,21,10,0,-10.1093
2021,11,3,21,20,0,-9.2836
2021,11,3,21,30,0,-12.2546
2021,11,3,21,40,0,-20.0193
2021,11,3,21,50,0,-23.0745
2021,11,3,22,0,0,-22.7
2021,11,3,22,10,0,-23.2423
2021,11,3,22,20,0,-22.9887
2021,11,3,22,30,0,-22.4044
2021,11,3,22,40,0,-17.6
2021,11,3,22,50,0,-14.7612
2021,11,3,23,0,0,-10.5157
2021,11,3,23,10,0,-11.4594
2021,11,3,23,20,0,-12.865
2021,11,3,23,30,0,-12.1927
2021,11,3,23,40,0,-13.5686
2021,11,3,23,50,0,-10.6879
2021,11,4,0,0,0,-8.7169
2021,11,4,0,10,0,-8.2914
2021,11,4,0,20,0,-7.7854
2021,11,4,0,30,0,-5.6899
2021,11,4,0,40,0,-5.1117
2021,11,4,0,50,0,-7.1903
2021,11,4,1,0,0,-4.6765
2021,11,4,1,10,0,-4.488
2021,11,4,1,20,0,-4.9362
2021,11,4,1,30,0,-5.2971
2021,11,4,1,40,0,-4.0267
2021,11,4,1,50,0,-4.946
2021,11,4,2,0,0,-3.1722
2021,11,4,2,10,0,-4.526
2021,11,4,2,20,0,-4.5194
2021,11,4,2,30,0,-4.5303
2021,11,4,2,40,0,-4.8611
2021,11,4,2,50,0,-4.4203
2021,11,4,3,0,0,-6.0977
2021,11,4,3,10,0,-6.8663
2021,11,4,3,20,0,-5.0347
2021,11,4,3,30,0,-6.0613
2021,11,4,23,10,0,-20.6929
2021,11,4,23,20,0,-20.565
2021,11,4,23,30,0,-20.4486
2021,11,4,23,40,0,-21.1255
2021,11,4,23,50,0,-20.5318
2021,11,5,0,0,0,-20.2493
2021,11,5,0,10,0,-20.8022
2021,11,5,0,20,0,-20.2614
2021,11,5,0,30,0,-20.496
2021,11,5,0,40,0,-19.8184
2021,11,5,0,50,0,-19.6197
2021,11,5,1,0,0,-20.697
2021,11,5,1,10,0,-20.3755
2021,11,5,1,20,0,-19.1136
2021,11,5,1,30,0,-18.432
2021,11,5,1,40,0,-19.0256
2021,11,5,1,50,0,-19.7229
2021,11,5,2,0,0,-18.7819
2021,11,5,2,10,0,-18.8977
2021,11,5,2,20,0,-18.2917
2021,11,5,2,30,0,-19.3354
2021,11,5,2,40,0,-18.78
2021,11,5,2,50,0,-18.8246
2021,11,5,3,0,0,-16.9541
2021,11,5,3,10,0,-16.9052
2021,11,5,3,20,0,-16.4638
2021,11,5,3,30,0,-17.8046
2021,11,5,19,30,0,-8.1225
2021,11,5,19,40,0,-13.5432
2021,11,5,19,50,0,-18.1922
2021,11,5,20,0,0,-13.313
2021,11,5,20,10,0,-14.6472
2021,11,5,20,20,0,-13.8232
2021,11,5,20,30,0,-11.629
2021,11,5,20,40,0,-17.5066
2021,11,5,20,50,0,-19.4994
2021,11,5,21,0,0,-12.3183
2021,11,5,21,10,0,-13.7726
2021,11,5,21,20,0,-10.5832
2021,11,5,21,30,0,-8.3574
2021,11,5,21,40,0,-7.9589
2021,11,5,21,50,0,-4.1712
2021,11,5,22,0,0,-7.365
2021,11,5,22,10,0,-9.8417
2021,11,5,22,20,0,-7.8133
2021,11,5,22,30,0,-4.947
2021,11,5,22,40,0,-5.7145
2021,11,5,22,50,0,-4.8289
2021,11,5,23,0,0,-9.7902
2021,11,5,23,10,0,-14.6355
2021,11,5,23,20,0,-18.3362
2021,11,5,23,30,0,-14.9851
2021,11,5,23,40,0,-10.7445
2021,11,5,23,50,0,-13.7178
2021,11,6,0,0,0,-7.3995
2021,11,6,0,10,0,-12.2073
2021,11,6,0,20,0,-18.4365
2021,11,6,0,30,0,-17.8758
2021,11,6,0,40,0,-18.0566
2021,11,6,0,50,0,-17.8954
2021,11,6,1,0,0,-13.1473
2021,11,6,1,10,0,-15.6155
2021,11,6,1,20,0,-12.9455
2021,11,6,1,30,0,-13.1372
2021,11,6,1,40,0,-13.709
2021,11,6,1,50,0,-15.5529
2021,11,6,2,0,0,-12.7469
2021,11,6,2,10,0,-13.5195
2021,11,6,2,20,0,-14.0813
2021,11,6,2,30,0,-13.631
2021,11,6,2,40,0,-14.0928
2021,11,6,2,50,0,-14.3706
2021,11,6,3,0,0,-14.3064
2021,11,6,3,10,0,-9.3821
2021,11,6,3,20,0,-10.459
2021,11,6,3,30,0,-8.0487
2021,11,6,19,30,0,-5.7611
2021,11,6,19,40,0,-14.9197
2021,11,6,19,50,0,-3.4675
2021,11,6,20,0,0,-8.8191
2021,11,6,20,10,0,-20.3971
2021,11,6,20,20,0,-7.2429
2021,11,6,20,30,0,-5.9
2021,11,6,20,40,0,-14.1095
2021,11,6,20,50,0,-5.224
2021,11,6,21,0,0,-6.1288
2021,11,6,21,10,0,-6.3216
2021,11,6,21,20,0,-5.8301
2021,11,6,21,30,0,-10.5605
2021,11,6,21,40,0,-14.8461
2021,11,6,21,50,0,-17.689
2021,11,6,22,0,0,-13.7976
2021,11,6,22,10,0,-15.8286
2021,11,6,22,20,0,-3.1467
2021,11,6,22,30,0,-2.7395
2021,11,6,22,40,0,-2.4135
2021,11,6,22,50,0,-2.3474
2021,11,6,23,0,0,-2.5166
2021,11,6,23,10,0,-5.0169
2021,11,6,23,20,0,-14.0007
2021,11,6,23,30,0,-8.0703
2021,11,6,23,40,0,-7.4669
2021,11,6,23,50,0,-14.8364
2021,11,7,0,0,0,-22.6882
2021,11,7,0,10,0,-22.9901
2021,11,7,0,20,0,-22.9057
2021,11,7,0,30,0,-21.8937
2021,11,7,0,40,0,-22.3728
2021,11,7,0,50,0,-21.7866
2021,11,7,1,0,0,-21.4398
2021,11,7,1,10,0,-22.418
2021,11,7,1,20,0,-21.2809
2021,11,7,1,30,0,-18.2347
2021,11,7,1,40,0,-18.9207
2021,11,7,1,50,0,-21.1036
2021,11,7,2,0,0,-23.0926
2021,11,7,2,10,0,-22.8393
2021,11,7,2,20,0,-23.9996
2021,11,7,2,30,0,-23.0997
2021,11,7,2,40,0,-20.9433
2021,11,7,2,50,0,-13.3408
2021,11,7,3,0,0,-21.6412
2021,11,7,3,10,0,-22.154
2021,11,7,3,20,0,-20.733
2021,11,7,3,30,0,-22.5625
2021,11,7,19,30,0,-16.2753
2021,11,7,19,40,0,-15.0853
2021,11,7,19,50,0,-13.9483
2021,11,7,20,0,0,-14.0341
2021,11,7,20,10,0,-12.7589
2021,11,7,20,20,0,-10.8969
2021,11,7,20,30,0,-10.3891
2021,11,7,20,40,0,-9.8359
2021,11,7,20,50,0,-10.6131
2021,11,7,21,0,0,-10.1564
2021,11,7,21,10,0,-9.7203
2021,11,7,21,20,0,-9.5581
2021,11,7,21,30,0,-10.1223
2021,11,7,21,40,0,-10.748
2021,11,7,21,50,0,-13.1935
2021,11,7,22,0,0,-13.7606
2021,11,7,22,10,0,-13.5585
2021,11,7,22,20,0,-13.1362
2021,11,7,22,30,0,-10.6297
2021,11,7,22,40,0,-12.8594
2021,11,7,22,50,0,-13.4149
2021,11,7,23,0,0,-10.3999
2021,11,7,23,10,0,-9.1403
2021,11,7,23,20,0,-8.8573
2021,11,7,23,30,0,-11.2171
2021,11,7,23,40,0,-11.0558
2021,11,7,23,50,0,-9.3242
2021,11,8,0,0,0,-5.8932
2021,11,8,0,10,0,-7.3865
2021,11,8,0,20,0,-5.5723
2021,11,8,0,30,0,-4.181
2021,11,8,0,40,0,-3.1715
2021,11,8,0,50,0,-3.8333
2021,11,8,1,0,0,-7.772
2021,11,8,1,10,0,-8.5284
2021,11,8,1,20,0,-6.8884
2021,11,8,1,30,0,-8.7169
2021,11,8,1,40,0,-8.3829
2021,11,8,1,50,0,-9.9725
2021,11,8,2,0,0,-9.0803
2021,11,8,2,10,0,-6.948
2021,11,8,2,20,0,-4.9706
2021,11,8,2,30,0,-5.4261
2021,11,8,2,40,0,-2.2452
2021,11,8,2,50,0,-6.0785
2021,11,8,3,0,0,-7.606
2021,11,8,3,10,0,-5.8898
2021,11,8,3,20,0,-7.8576
2021,11,8,3,30,0,-2.7172
2021,11,8,19,30,0,-5.1119
2021,11,8,19,40,0,-2.3654
2021,11,8,19,50,0,-4.391
2021,11,8,20,0,0,-4.982
2021,11,8,20,10,0,-5.6032
2021,11,8,20,20,0,-5.7134
2021,11,8,20,30,0,-5.5661
2021,11,8,20,40,0,-5.7893
2021,11,8,20,50,0,-5.7095
2021,11,8,21,0,0,-6.123
2021,11,8,21,10,0,-5.7412
2021,11,8,21,20,0,-5.2486
2021,11,8,21,30,0,-5.7837
2021,11,8,21,40,0,-5.3627
2021,11,8,21,50,0,-4.9979
2021,11,8,22,0,0,-4.8314
2021,11,8,22,10,0,-4.5224
2021,11,8,22,20,0,-4.3174
2021,11,8,22,30,0,-4.1064
2021,11,8,22,40,0,-3.9717
2021,11,8,22,50,0,-4.0119
2021,11,8,23,0,0,-4.644
2021,11,8,23,10,0,-4.125
2021,11,8,23,20,0,-4.3193
2021,11,8,23,30,0,-4.2376
2021,11,8,23,40,0,-3.6802
2021,11,8,23,50,0,-3.7573
2021,11,9,0,0,0,-4.1618
2021,11,9,0,10,0,-4.1145
2021,11,9,0,20,0,-4.2594
2021,11,9,0,30,0,-4.4771
2021,11,9,0,40,0,-4.5553
2021,11,9,0,50,0,-4.3375
2021,11,9,1,0,0,-5.0506
2021,11,9,1,10,0,-4.9764
2021,11,9,1,20,0,-5.994
2021,11,9,1,30,0,-6.1203
2021,11,9,1,40,0,-6.2806
2021,11,9,1,50,0,-6.3742
2021,11,9,2,0,0,-6.4037
2021,11,9,2,10,0,-6.5402
2021,11,9,2,20,0,-6.4071
2021,11,9,2,30,0,-6.409
2021,11,9,2,40,0,-6.3476
2021,11,9,2,50,0,-6.1496
2021,11,9,3,0,0,-6.3897
2021,11,9,3,10,0,-6.2024
2021,11,9,3,20,0,-6.3372
2021,11,9,3,30,0,-6.5409
2021,11,9,19,30,0,-15.3843
2021,11,9,19,40,0,-16.6852
2021,11,9,19,50,0,-12.9939
2021,11,9,20,0,0,-14.6571
2021,11,9,20,10,0,-11.9943
2021,11,9,20,20,0,-9.9978
2021,11,9,20,30,0,-13.1178
2021,11,9,20,40,0,-16.9025
2021,11,9,20,50,0,-23.2049
2021,11,9,21,0,0,-25.68
2021,11,9,21,10,0,-24.6825
2021,11,9,21,20,0,-23.2944
2021,11,9,21,30,0,-19.1096
2021,11,9,21,40,0,-17.2585
2021,11,9,21,50,0,-12.0277
2021,11,9,22,0,0,-15.1806
2021,11,9,22,10,0,-12.1793
2021,11,9,22,20,0,-13.9181
2021,11,9,22,30,0,-15.7684
2021,11,9,22,40,0,-16.107
2021,11,9,22,50,0,-12.4532
2021,11,9,23,0,0,-8.1667
2021,11,9,23,10,0,-9.4802
2021,11,9,23,20,0,-8.8252
2021,11,9,23,30,0,-8.7605
2021,11,9,23,40,0,-6.4413
2021,11,9,23,50,0,-7.22
2021,11,10,0,0,0,-8.2228
2021,11,10,0,10,0,-9.3238
2021,11,10,0,20,0,-7.258
2021,11,10,0,30,0,-8.5868
2021,11,10,0,40,0,-6.9017
2021,11,10,0,50,0,-7.3095
2021,11,10,1,0,0,-8.1391
2021,11,10,1,10,0,-8.2681
2021,11,10,1,20,0,-8.7437
2021,11,10,1,30,0,-8.5336
2021,11,10,1,40,0,-8.8434
2021,11,10,1,50,0,-9.1198
2021,11,10,2,0,0,-9.2183
2021,11,10,2,10,0,-9.3167
2021,11,10,2,20,0,-7.7013
2021,11,10,2,30,0,-9.0584
2021,11,10,2,40,0,-9.9479
2021,11,10,2,50,0,-12.5036
2021,11,10,3,0,0,-12.0482
2021,11,10,3,10,0,-12.4515
2021,11,10,3,20,0,-10.0101
2021,11,10,3,30,0,-9.2952
2021,11,10,20,50,0,-35.6876
2021,11,10,21,0,0,-37.3016
2021,11,10,21,10,0,-35.6011
2021,11,10,21,20,0,-35.1805
2021,11,10,21,30,0,-36.7247
2021,11,10,21,40,0,-36.4079
2021,11,10,21,50,0,-35.248
